CPD_ID,DO_CHEMISTRY,CHEMISTRY_COMMENT,MW,MW_DES,ALOGP,ALOGP_DES,HBD,HBD_DES,HBA,HBA_DES,PSA,PSA_DES,ROTB,ROTB_DES,AROM,AROM_DES,ALERTS,ALERTS_DES,UNWEIGHTED_QED,QED
8008,NO,too complex,477.59035,0.229,2.185,0.974,3,0.379,7,0.332,120.92,0.472,11,0.151,0,0.472,3,0.082,0.306,0.237
8009,NO,too complex,440.57679,0.36,2.293,0.982,4,0.147,6,0.525,127.84,0.405,13,0.076,0,0.472,3,0.082,0.275,0.198
8010,NO,too complex,254.32691,0.813,2.028,0.959,1,0.987,2,0.93,31.56,0.845,0,0.395,2,0.938,0,0.842,0.812,0.78
8011,NO,too complex,420.45944,0.456,-1.012,0.212,2,0.792,8,0.191,156.73,0.195,0,0.395,0,0.472,2,0.241,0.326,0.373
8012,NO,too complex,440.53197,0.361,3.49,0.962,0,0.592,7,0.332,60.47,0.988,3,0.993,1,0.827,1,0.64,0.659,0.667
8013,NO,too complex,550.72873,0.097,4.472,0.701,1,0.987,6,0.525,87.15,0.813,5,0.848,1,0.827,2,0.241,0.513,0.43
8014,NO,too complex,347.36243,0.884,0.08,0.497,1,0.987,7,0.332,72.92,0.926,2,0.87,1,0.827,0,0.842,0.73,0.812
8015,NO,too complex,339.3835,0.922,0.853,0.734,1,0.987,7,0.332,93.13,0.756,0,0.395,0,0.472,1,0.64,0.613,0.654
8016,NO,too complex,455.67249,0.3,4.442,0.713,1,0.987,4,0.887,62.19,0.982,2,0.87,0,0.472,0,0.842,0.709,0.669
8017,NO,too complex,690.9214,0.035,6.053,0.136,4,0.147,8,0.191,61.08,0.986,2,0.87,4,0.035,0,0.842,0.207,0.203
8018,NO,too complex,275.34283,0.929,0.892,0.745,1,0.987,4,0.887,49.77,0.997,0,0.395,0,0.472,2,0.241,0.637,0.527
8019,NO,too complex,238.23986,0.704,0.12,0.509,2,0.792,4,0.887,86.71,0.817,2,0.87,0,0.472,0,0.842,0.719,0.715
8020,NO,too complex,414.62387,0.487,3.777,0.915,3,0.379,4,0.887,55.73,0.998,1,0.637,0,0.472,1,0.64,0.642,0.572
8021,NO,too complex,552.79252,0.094,5.698,0.213,4,0.147,4,0.887,63.32,0.978,1,0.637,2,0.938,1,0.64,0.421,0.343
8022,NO,too complex,410.59211,0.509,3.825,0.905,1,0.987,4,0.887,43.78,0.975,1,0.637,0,0.472,2,0.241,0.641,0.527
8023,NO,too complex,876.34707,0.027,4.923,0.503,3,0.379,6,0.525,91.93,0.768,16,0.026,2,0.938,2,0.241,0.244,0.164
8024,NO,too complex,480.55431,0.221,3.103,0.994,0,0.592,4,0.887,59.08,0.992,0,0.395,2,0.938,0,0.842,0.659,0.582
8025,NO,too complex,448.46455,0.328,3.418,0.97,2,0.792,7,0.332,86.61,0.818,4,0.97,3,0.257,0,0.842,0.588,0.633
8026,NO,too complex,307.47082,1,4.065,0.845,1,0.987,3,0.985,40.54,0.953,6,0.689,0,0.472,1,0.64,0.797,0.752
8027,NO,too complex,348.54588,0.878,5.15,0.404,0,0.592,4,0.887,69.39,0.948,7,0.533,0,0.472,2,0.241,0.567,0.471
8028,NO,too complex,424.66995,0.435,4.021,0.857,0,0.592,7,0.332,154.1,0.21,4,0.97,1,0.827,0,0.842,0.565,0.706
8029,NO,too complex,325.48764,0.972,3.757,0.919,0,0.592,2,0.93,20.31,0.621,0,0.395,0,0.472,0,0.842,0.684,0.676
8030,NO,too complex,445.63461,0.339,2.58,0.996,3,0.379,4,0.887,77.75,0.891,0,0.395,0,0.472,3,0.082,0.445,0.304
8031,NO,too complex,506.71923,0.16,5.364,0.32,1,0.987,4,0.887,58.64,0.993,6,0.689,1,0.827,1,0.64,0.597,0.528
8032,NO,too complex,495.43824,0.184,0.164,0.523,2,0.792,12,0.029,167.26,0.146,10,0.212,3,0.257,2,0.241,0.213,0.289
8033,NO,too complex,539.73575,0.109,4.276,0.776,1,0.987,8,0.191,168.11,0.143,6,0.689,2,0.938,0,0.842,0.433,0.567
8034,NO,too complex,405.48463,0.538,1.505,0.885,1,0.987,6,0.525,93.13,0.756,2,0.87,0,0.472,1,0.64,0.686,0.7
8035,NO,too complex,305.36882,1,1.799,0.931,0,0.592,4,0.887,55.84,0.998,1,0.637,0,0.472,1,0.64,0.744,0.693
8036,NO,too complex,409.60405,0.515,4.508,0.686,2,0.792,3,0.985,43.7,0.975,0,0.395,1,0.827,0,0.842,0.722,0.663
8037,NO,too complex,385.41526,0.659,2.84,1,1,0.987,5,0.726,71.53,0.935,1,0.637,3,0.257,1,0.64,0.681,0.652
8038,NO,too complex,311.37493,0.998,3.174,0.99,1,0.987,4,0.887,51.58,0.999,0,0.395,2,0.938,0,0.842,0.849,0.812
8039,NO,too complex,309.2714,0.999,-0.957,0.222,5,0.055,7,0.332,128.48,0.4,0,0.395,1,0.827,0,0.842,0.382,0.417
8040,NO,too complex,524.56381,0.13,3.415,0.97,1,0.987,7,0.332,89.82,0.788,5,0.848,3,0.257,0,0.842,0.527,0.547
8041,NO,too complex,399.56618,0.573,4.8,0.559,0,0.592,3,0.985,54.45,1,4,0.97,0,0.472,2,0.241,0.616,0.504
8042,NO,too complex,307.38469,1,2.11,0.967,0,0.592,5,0.726,55.84,0.998,1,0.637,0,0.472,1,0.64,0.729,0.695
8043,NO,too complex,505.64197,0.162,0.037,0.483,6,0.023,10,0.062,187.6,0.084,22,0.003,0,0.472,3,0.082,0.076,0.067
8044,NO,too complex,171.27984,0.295,1.522,0.888,1,0.987,2,0.93,23.47,0.691,4,0.97,0,0.472,0,0.842,0.709,0.693
8045,NO,too complex,494.66547,0.185,5.766,0.196,0,0.592,4,0.887,51.22,0.999,2,0.87,2,0.938,0,0.842,0.582,0.532
8046,NO,too complex,429.50604,0.411,0.994,0.772,4,0.147,6,0.525,119.39,0.487,3,0.993,0,0.472,2,0.241,0.438,0.392
8047,NO,too complex,393.47547,0.609,4.903,0.512,3,0.379,5,0.726,73.16,0.924,2,0.87,3,0.257,0,0.842,0.591,0.577
8048,NO,too complex,381.42502,0.684,-0.733,0.269,3,0.379,7,0.332,97.05,0.717,1,0.637,1,0.827,0,0.842,0.541,0.59
8049,NO,too complex,511.56681,0.151,2.346,0.985,2,0.792,7,0.332,113.69,0.545,2,0.87,2,0.938,2,0.241,0.505,0.47
8050,NO,too complex,338.40027,0.926,2.314,0.983,1,0.987,5,0.726,62.13,0.982,2,0.87,1,0.827,2,0.241,0.76,0.662
8051,NO,too complex,330.42134,0.957,2.613,0.997,2,0.792,5,0.726,61.8,0.983,3,0.993,1,0.827,1,0.64,0.854,0.834
8052,NO,too complex,252.35578,0.8,2.615,0.997,2,0.792,5,0.726,95.22,0.736,1,0.637,1,0.827,0,0.842,0.789,0.801
8053,NO,too complex,299.36424,0.997,2.288,0.981,1,0.987,4,0.887,49.77,0.997,1,0.637,1,0.827,0,0.842,0.886,0.864
8054,NO,too complex,303.396,0.999,1.516,0.887,0,0.592,4,0.887,46.61,0.989,2,0.87,0,0.472,1,0.64,0.768,0.726
8055,NO,too complex,620.734,0.051,6.971,0.049,0,0.592,8,0.191,61.86,0.983,3,0.993,4,0.035,0,0.842,0.231,0.243
8056,NO,too complex,409.64711,0.515,6.829,0.056,0,0.592,2,0.93,29.43,0.809,5,0.848,0,0.472,1,0.64,0.489,0.466
8057,NO,too complex,382.45284,0.677,3.024,0.997,1,0.987,5,0.726,71.63,0.934,5,0.848,2,0.938,2,0.241,0.737,0.636
8058,NO,too complex,444.52222,0.344,3.911,0.886,2,0.792,4,0.887,84.5,0.836,11,0.151,3,0.257,1,0.64,0.508,0.439
8059,NO,too complex,307.3847,1,1.905,0.945,1,0.987,4,0.887,86.46,0.819,7,0.533,0,0.472,2,0.241,0.671,0.575
8060,NO,too complex,533.61209,0.117,5.001,0.468,1,0.987,8,0.191,78.85,0.883,7,0.533,3,0.257,0,0.842,0.424,0.455
8061,NO,too complex,687.86626,0.036,8.61,0.026,5,0.055,5,0.726,131.52,0.372,10,0.212,3,0.257,4,0.027,0.109,0.063
8062,NO,too complex,382.45284,0.677,2.152,0.971,1,0.987,6,0.525,62.24,0.982,2,0.87,1,0.827,2,0.241,0.701,0.625
8063,NO,too complex,244.3321,0.746,0.803,0.72,0,0.592,2,0.93,23.55,0.693,2,0.87,0,0.472,1,0.64,0.694,0.671
8064,NO,too complex,306.40148,1,1.879,0.942,0,0.592,3,0.985,24.83,0.72,1,0.637,1,0.827,1,0.64,0.777,0.741
8065,NO,too complex,377.38841,0.709,0.146,0.518,1,0.987,8,0.191,89.99,0.786,3,0.993,1,0.827,1,0.64,0.641,0.745
8066,NO,too complex,373.48583,0.733,2.491,0.993,0,0.592,5,0.726,55.84,0.998,3,0.993,0,0.472,1,0.64,0.744,0.712
8067,NO,too complex,329.39021,0.96,1.674,0.913,1,0.987,5,0.726,59,0.992,2,0.87,1,0.827,0,0.842,0.886,0.894
8068,NO,too complex,398.36612,0.58,0.721,0.697,4,0.147,8,0.191,134.27,0.349,3,0.993,3,0.257,0,0.842,0.413,0.507
8069,NO,too complex,733.03981,0.031,2.561,0.996,3,0.379,8,0.191,124.63,0.436,9,0.293,1,0.827,1,0.64,0.333,0.332
8070,NO,too complex,188.18447,0.378,-4.504,0.027,6,0.023,5,0.726,131.45,0.373,2,0.87,0,0.472,0,0.842,0.262,0.26
8071,NO,too complex,325.44303,0.972,3.418,0.97,2,0.792,4,0.887,83.47,0.845,10,0.212,0,0.472,1,0.64,0.66,0.603
8072,NO,too complex,468.45265,0.256,1.018,0.778,5,0.055,9,0.107,161.58,0.171,1,0.637,2,0.938,0,0.842,0.317,0.411
8073,NO,too complex,468.45265,0.256,1.321,0.849,5,0.055,9,0.107,153.75,0.212,3,0.993,2,0.938,0,0.842,0.348,0.449
8074,NO,too complex,506.62827,0.16,3.737,0.923,2,0.792,8,0.191,119.36,0.487,5,0.848,0,0.472,0,0.842,0.496,0.579
8075,NO,too complex,464.37783,0.27,2.141,0.97,7,0.012,10,0.062,192.81,0.074,1,0.637,3,0.257,0,0.842,0.194,0.28
8076,NO,too complex,417.583,0.471,5.871,0.171,3,0.379,2,0.93,56.25,0.998,0,0.395,3,0.257,0,0.842,0.471,0.428
8077,NO,too complex,565.70032,0.083,2.357,0.986,4,0.147,6,0.525,128.19,0.402,11,0.151,0,0.472,3,0.082,0.249,0.173
8078,NO,too complex,413.42051,0.494,1.681,0.914,2,0.792,7,0.332,114.46,0.537,6,0.689,1,0.827,3,0.082,0.483,0.414
8079,NO,too complex,354.35332,0.847,0.624,0.668,2,0.792,6,0.525,96.36,0.724,1,0.637,1,0.827,0,0.842,0.724,0.768
8080,NO,too complex,473.64471,0.24,1.179,0.817,3,0.379,6,0.525,102.01,0.666,9,0.293,0,0.472,1,0.64,0.468,0.435
8081,NO,too complex,492.56501,0.19,6.396,0.089,1,0.987,6,0.525,79.2,0.88,7,0.533,2,0.938,2,0.241,0.418,0.356
8082,NO,too complex,512.54827,0.149,2.145,0.97,2,0.792,9,0.107,152.11,0.221,6,0.689,0,0.472,3,0.082,0.303,0.31
8083,NO,too complex,514.60721,0.146,2.818,1,0,0.592,8,0.191,105.2,0.633,5,0.848,0,0.472,3,0.082,0.369,0.313
8084,NO,too complex,737.01508,0.031,5.94,0.157,5,0.055,10,0.062,162.97,0.165,5,0.848,0,0.472,2,0.241,0.151,0.169
8085,NO,too complex,549.52537,0.098,1.737,0.923,4,0.147,10,0.062,155.22,0.203,2,0.87,2,0.938,0,0.842,0.322,0.435
8086,NO,too complex,400.38023,0.568,4.029,0.855,2,0.792,6,0.525,93.06,0.757,2,0.87,3,0.257,2,0.241,0.549,0.498
8087,NO,too complex,289.242,0.978,-8.046,0.024,5,0.055,9,0.107,170.25,0.135,6,0.689,0,0.472,1,0.64,0.211,0.298
8088,NO,too complex,450.4822,0.32,1.781,0.929,4,0.147,8,0.191,151.26,0.226,6,0.689,1,0.827,3,0.082,0.311,0.291
8089,NO,too complex,229.18674,0.64,-2.315,0.069,4,0.147,6,0.525,116.09,0.52,2,0.87,0,0.472,1,0.64,0.383,0.395
8090,NO,too complex,475.53471,0.235,0.857,0.735,6,0.023,9,0.107,143.75,0.275,4,0.97,1,0.827,1,0.64,0.297,0.349
8091,NO,too complex,383.39475,0.672,-5.535,0.025,9,0.007,11,0.04,220.98,0.039,9,0.293,0,0.472,0,0.842,0.11,0.183
8092,NO,too complex,348.34873,0.879,4.135,0.824,1,0.987,5,0.726,64.99,0.97,3,0.993,3,0.257,2,0.241,0.648,0.569
8093,NO,too complex,394.37411,0.604,2.044,0.961,0,0.592,6,0.525,99.88,0.688,3,0.993,2,0.938,1,0.64,0.722,0.739
8094,NO,too complex,428.43185,0.416,1.705,0.918,0,0.592,7,0.332,109.11,0.592,4,0.97,1,0.827,1,0.64,0.623,0.672
8095,NO,too complex,428.38879,0.416,-0.786,0.258,3,0.379,9,0.107,139.59,0.306,4,0.97,1,0.827,2,0.241,0.356,0.416
8096,NO,too complex,330.37828,0.957,-1.333,0.159,1,0.987,6,0.525,62.24,0.982,2,0.87,1,0.827,0,0.842,0.682,0.725
8097,NO,too complex,530.60992,0.121,2.672,0.999,3,0.379,8,0.191,154.25,0.209,4,0.97,0,0.472,2,0.241,0.345,0.37
8098,NO,too complex,415.60863,0.482,5.283,0.35,3,0.379,3,0.985,69.56,0.947,12,0.107,0,0.472,3,0.082,0.354,0.231
8099,NO,too complex,356.46029,0.835,0.051,0.488,2,0.792,6,0.525,131.68,0.371,3,0.993,0,0.472,0,0.842,0.63,0.734
8100,NO,too complex,508.38733,0.157,1.312,0.847,4,0.147,12,0.029,181.58,0.099,1,0.637,2,0.938,2,0.241,0.231,0.321
8101,NO,too complex,574.78835,0.075,6.242,0.107,3,0.379,7,0.332,113.29,0.549,6,0.689,0,0.472,3,0.082,0.249,0.195
8102,NO,too complex,457.5592,0.293,3.274,0.983,5,0.055,6,0.525,119.25,0.488,1,0.637,1,0.827,3,0.082,0.339,0.251
8103,NO,too complex,480.5114,0.221,0.538,0.641,3,0.379,10,0.062,180.68,0.102,3,0.993,1,0.827,2,0.241,0.301,0.408
8104,NO,too complex,378.37318,0.703,0.902,0.748,3,0.379,8,0.191,125.82,0.424,1,0.637,1,0.827,1,0.64,0.521,0.616
8105,NO,too complex,340.37309,0.917,2.102,0.966,2,0.792,5,0.726,84.5,0.836,3,0.993,1,0.827,2,0.241,0.734,0.65
8106,NO,too complex,465.41401,0.266,-1.256,0.17,3,0.379,11,0.04,189.64,0.08,9,0.293,1,0.827,2,0.241,0.206,0.292
8107,NO,too complex,360.48707,0.812,3.132,0.992,2,0.792,4,0.887,70.06,0.944,3,0.993,0,0.472,1,0.64,0.795,0.759
8108,NO,too complex,494.57935,0.186,5.091,0.429,2,0.792,6,0.525,114.65,0.535,6,0.689,3,0.257,1,0.64,0.46,0.461
8109,NO,too complex,479.65083,0.223,6.575,0.072,2,0.792,4,0.887,79.39,0.879,9,0.293,1,0.827,3,0.082,0.344,0.238
8110,NO,too complex,432.89399,0.395,3.038,0.996,1,0.987,6,0.525,89.9,0.787,6,0.689,0,0.472,2,0.241,0.579,0.512
8111,NO,too complex,494.66217,0.185,6.93,0.051,1,0.987,5,0.726,64.99,0.97,0,0.395,1,0.827,2,0.241,0.388,0.313
8112,NO,too complex,368.3799,0.765,4.139,0.822,3,0.379,6,0.525,111.9,0.563,4,0.97,2,0.938,3,0.082,0.519,0.425
8113,NO,too complex,219.23828,0.571,-3.038,0.043,5,0.055,6,0.525,130.83,0.379,2,0.87,0,0.472,0,0.842,0.314,0.335
8114,NO,too complex,332.34955,0.95,-2.33,0.068,5,0.055,9,0.107,129.51,0.39,2,0.87,0,0.472,0,0.842,0.291,0.378
8115,NO,too complex,924.07902,0.027,-2.617,0.056,12,0.006,18,0.02,319.6,0.019,3,0.993,0,0.472,1,0.64,0.075,0.129
8116,NO,too complex,312.74547,0.997,1.305,0.845,2,0.792,5,0.726,83.83,0.842,2,0.87,0,0.472,3,0.082,0.585,0.456
8117,NO,too complex,636.81468,0.046,6.081,0.131,4,0.147,8,0.191,141.36,0.293,9,0.293,0,0.472,4,0.027,0.144,0.103
8118,NO,too complex,636.81468,0.046,6.081,0.131,4,0.147,8,0.191,141.36,0.293,9,0.293,0,0.472,4,0.027,0.144,0.103
8119,NO,too complex,422.94223,0.443,5.238,0.368,3,0.379,5,0.726,86.99,0.814,7,0.533,1,0.827,2,0.241,0.5,0.413
8120,NO,too complex,295.25142,0.991,-1.559,0.13,4,0.147,9,0.107,148.76,0.242,1,0.637,2,0.938,0,0.842,0.354,0.49
8121,NO,too complex,387.40813,0.647,-3.206,0.04,4,0.147,9,0.107,184.55,0.092,8,0.4,0,0.472,2,0.241,0.19,0.246
8122,NO,too complex,529.49421,0.122,3.078,0.995,3,0.379,9,0.107,134.99,0.343,2,0.87,4,0.035,2,0.241,0.243,0.264
8123,NO,too complex,524.51944,0.13,-5.295,0.025,11,0.006,14,0.022,269.52,0.022,9,0.293,0,0.472,3,0.082,0.057,0.076
8124,NO,too complex,472.39829,0.244,0.312,0.57,4,0.147,11,0.04,176.89,0.112,4,0.97,2,0.938,2,0.241,0.259,0.356
8125,NO,too complex,1218.61064,0.027,3.17,0.99,11,0.006,14,0.022,342.97,0.018,37,0,0,0.472,1,0.64,0.035,0.04
8126,NO,too complex,416.50727,0.477,2.869,1,2,0.792,6,0.525,85.22,0.83,6,0.689,0,0.472,2,0.241,0.581,0.512
8127,NO,too complex,560.67895,0.087,4.191,0.806,4,0.147,8,0.191,149.57,0.237,5,0.848,1,0.827,3,0.082,0.268,0.238
8128,NO,too complex,279.28848,0.946,-0.649,0.289,1,0.987,5,0.726,76.06,0.904,2,0.87,0,0.472,1,0.64,0.682,0.68
8129,NO,too complex,431.48216,0.402,1.87,0.941,4,0.147,6,0.525,133.83,0.353,5,0.848,1,0.827,2,0.241,0.452,0.415
8130,NO,too complex,524.60863,0.129,1.564,0.895,3,0.379,9,0.107,134.43,0.348,5,0.848,1,0.827,1,0.64,0.405,0.491
8131,NO,too complex,400.55093,0.567,4.519,0.682,2,0.792,4,0.887,66.76,0.962,3,0.993,0,0.472,2,0.241,0.644,0.54
8132,NO,too complex,358.25765,0.825,-2.926,0.046,5,0.055,10,0.062,182.92,0.096,3,0.993,0,0.472,1,0.64,0.21,0.327
8133,NO,too complex,323.30128,0.978,-0.616,0.297,5,0.055,8,0.191,147.41,0.25,4,0.97,1,0.827,0,0.842,0.389,0.492
8134,NO,too complex,422.43542,0.446,2.484,0.993,2,0.792,5,0.726,85.24,0.83,0,0.395,3,0.257,0,0.842,0.605,0.582
8135,NO,too complex,526.70403,0.126,6.999,0.048,1,0.987,6,0.525,97.73,0.71,12,0.107,0,0.472,3,0.082,0.235,0.167
8136,NO,too complex,484.53971,0.21,6.087,0.13,0,0.592,6,0.525,71.06,0.938,5,0.848,2,0.938,3,0.082,0.388,0.291
8137,NO,too complex,306.39818,1,3.414,0.97,1,0.987,2,0.93,37.29,0.922,3,0.993,1,0.827,1,0.64,0.9,0.869
8138,NO,too complex,416.37809,0.478,1.527,0.889,5,0.055,9,0.107,153.75,0.212,2,0.87,2,0.938,0,0.842,0.372,0.49
8139,NO,too complex,488.56993,0.2,4.371,0.741,0,0.592,8,0.191,105.2,0.633,10,0.212,1,0.827,2,0.241,0.382,0.353
8140,NO,too complex,472.52747,0.244,5.316,0.338,1,0.987,8,0.191,92.68,0.761,6,0.689,2,0.938,1,0.64,0.514,0.565
8141,NO,too complex,510.48934,0.153,2.898,0.999,4,0.147,10,0.062,151.97,0.222,10,0.212,3,0.257,1,0.64,0.239,0.3
8142,NO,too complex,448.41996,0.328,1.08,0.794,6,0.023,10,0.062,166.14,0.151,8,0.4,2,0.938,3,0.082,0.19,0.195
8143,NO,too complex,320.29404,0.985,1.163,0.814,0,0.592,7,0.332,95.97,0.728,6,0.689,1,0.827,2,0.241,0.595,0.573
8144,NO,too complex,440.48561,0.361,3.713,0.928,4,0.147,7,0.332,116.45,0.516,4,0.97,2,0.938,1,0.64,0.514,0.536
8145,NO,too complex,482.43617,0.216,2.233,0.977,6,0.023,10,0.062,166.14,0.151,4,0.97,3,0.257,0,0.842,0.236,0.325
8146,NO,too complex,436.49691,0.378,4.906,0.511,2,0.792,6,0.525,85.22,0.83,2,0.87,2,0.938,0,0.842,0.68,0.696
8147,NO,too complex,512.54827,0.149,6.044,0.137,4,0.147,9,0.107,150.59,0.23,13,0.076,2,0.938,2,0.241,0.183,0.186
8148,NO,too complex,424.48621,0.436,4.608,0.644,2,0.792,6,0.525,88.52,0.8,6,0.689,2,0.938,1,0.64,0.666,0.659
8149,NO,too complex,452.45171,0.312,0.268,0.556,4,0.147,10,0.062,144.14,0.273,5,0.848,1,0.827,0,0.842,0.355,0.491
8150,NO,too complex,271.35413,0.91,3.835,0.903,1,0.987,2,0.93,49.93,0.997,7,0.533,1,0.827,3,0.082,0.637,0.465
8151,NO,too complex,546.52143,0.101,1.716,0.92,4,0.147,10,0.062,151.97,0.222,0,0.395,3,0.257,1,0.64,0.243,0.307
8152,NO,too complex,546.43531,0.101,2.174,0.973,2,0.792,12,0.029,195.48,0.069,1,0.637,2,0.938,3,0.082,0.229,0.301
8153,NO,too complex,422.42882,0.446,4.427,0.719,1,0.987,5,0.726,72.83,0.926,4,0.97,3,0.257,1,0.64,0.655,0.63
8154,NO,too complex,396.38999,0.592,3.08,0.995,0,0.592,6,0.525,76.36,0.902,4,0.97,3,0.257,1,0.64,0.634,0.631
8155,NO,too complex,548.53731,0.099,2.053,0.962,4,0.147,10,0.062,151.97,0.222,6,0.689,3,0.257,1,0.64,0.261,0.337
8156,NO,too complex,398.51359,0.579,3.417,0.97,2,0.792,6,0.525,109.28,0.591,5,0.848,0,0.472,1,0.64,0.658,0.687
8157,NO,too complex,564.66589,0.083,5.106,0.423,1,0.987,8,0.191,108.36,0.6,11,0.151,1,0.827,5,0.009,0.213,0.13
8158,NO,too complex,356.36919,0.835,2.371,0.987,3,0.379,6,0.525,96.22,0.726,5,0.848,2,0.938,1,0.64,0.704,0.712
8159,NO,too complex,276.24147,0.933,1.111,0.801,3,0.379,6,0.525,104.06,0.645,2,0.87,1,0.827,0,0.842,0.701,0.747
8160,NO,too complex,416.42115,0.477,2.3,0.982,3,0.379,8,0.191,114.68,0.535,5,0.848,2,0.938,0,0.842,0.576,0.68
8161,NO,too complex,416.42115,0.477,2.3,0.982,3,0.379,8,0.191,114.68,0.535,5,0.848,2,0.938,0,0.842,0.576,0.68
8162,NO,too complex,296.27264,0.993,0.181,0.529,3,0.379,7,0.332,105.45,0.631,3,0.993,1,0.827,1,0.64,0.62,0.683
8163,NO,too complex,368.33683,0.765,1.995,0.955,0,0.592,7,0.332,72.45,0.929,2,0.87,2,0.938,0,0.842,0.742,0.803
8164,NO,too complex,430.53385,0.406,3.706,0.929,1,0.987,5,0.726,81.43,0.862,6,0.689,1,0.827,2,0.241,0.65,0.55
8165,NO,too complex,548.49271,0.099,-0.64,0.291,5,0.055,13,0.024,174.99,0.118,5,0.848,2,0.938,0,0.842,0.205,0.319
8166,NO,too complex,296.27418,0.993,2.203,0.975,2,0.792,5,0.726,91.67,0.77,2,0.87,2,0.938,2,0.241,0.734,0.655
8167,NO,too complex,376.35883,0.715,2.69,0.999,3,0.379,6,0.525,111.9,0.563,0,0.395,2,0.938,0,0.842,0.63,0.652
8168,NO,too complex,410.4581,0.51,0.372,0.59,5,0.055,8,0.191,136.68,0.329,6,0.689,0,0.472,0,0.842,0.361,0.424
8169,NO,too complex,318.36427,0.989,2.245,0.978,2,0.792,5,0.726,75.99,0.904,1,0.637,1,0.827,1,0.64,0.801,0.777
8170,NO,too complex,410.45809,0.51,1.291,0.842,5,0.055,8,0.191,136.68,0.329,5,0.848,1,0.827,0,0.842,0.415,0.49
8171,NO,too complex,352.38049,0.857,4.595,0.65,0,0.592,5,0.726,46.15,0.987,2,0.87,2,0.938,0,0.842,0.797,0.791
8172,NO,too complex,578.73554,0.073,9.899,0.024,3,0.379,7,0.332,105.45,0.631,14,0.053,2,0.938,1,0.64,0.214,0.192
8173,NO,too complex,422.38421,0.446,4.169,0.813,1,0.987,7,0.332,96.59,0.722,4,0.97,3,0.257,2,0.241,0.518,0.498
8174,NO,too complex,242.31291,0.732,4.41,0.726,0,0.592,1,0.233,22.37,0.667,1,0.637,2,0.938,0,0.842,0.629,0.726
8175,NO,too complex,508.56287,0.157,8.043,0.028,0,0.592,7,0.332,127.17,0.412,12,0.107,2,0.938,6,0.003,0.133,0.071
8176,NO,too complex,430.40468,0.407,2.38,0.987,6,0.023,9,0.107,156.91,0.194,4,0.97,2,0.938,3,0.082,0.248,0.243
8177,NO,too complex,440.39795,0.361,1.143,0.809,0,0.592,11,0.04,132.89,0.361,11,0.151,1,0.827,2,0.241,0.305,0.362
8178,NO,too complex,390.34081,0.629,1.581,0.898,3,0.379,9,0.107,123.91,0.442,3,0.993,2,0.938,0,0.842,0.546,0.716
8179,NO,too complex,426.45903,0.426,3.804,0.91,0,0.592,7,0.332,88.13,0.804,7,0.533,1,0.827,3,0.082,0.466,0.372
8180,NO,too complex,454.38301,0.305,1.886,0.943,0,0.592,10,0.062,139.34,0.308,9,0.293,2,0.938,2,0.241,0.348,0.407
8181,NO,too complex,558.61671,0.089,1.999,0.956,4,0.147,10,0.062,151.98,0.222,6,0.689,1,0.827,3,0.082,0.231,0.232
8182,NO,too complex,332.26167,0.95,1.358,0.856,5,0.055,8,0.191,136.68,0.329,0,0.395,2,0.938,1,0.64,0.401,0.456
8183,NO,too complex,282.33218,0.957,1.08,0.794,1,0.987,5,0.726,72.83,0.926,2,0.87,0,0.472,2,0.241,0.688,0.606
8184,NO,too complex,310.34382,0.999,3.117,0.993,0,0.592,4,0.887,52.6,1,1,0.637,1,0.827,2,0.241,0.712,0.591
8185,NO,too complex,406.34021,0.533,-0.154,0.424,7,0.012,10,0.062,177.14,0.112,2,0.87,2,0.938,0,0.842,0.245,0.355
8186,NO,too complex,710.80864,0.033,8.284,0.027,0,0.592,10,0.062,107.98,0.604,21,0.004,4,0.035,2,0.241,0.072,0.062
8187,NO,too complex,514.52263,0.146,5.208,0.38,0,0.592,8,0.191,105.2,0.633,9,0.293,4,0.035,2,0.241,0.236,0.221
8188,NO,too complex,336.29344,0.935,0.874,0.74,5,0.055,8,0.191,144.51,0.27,5,0.848,1,0.827,3,0.082,0.321,0.303
8189,NO,too complex,476.64689,0.232,7.593,0.033,1,0.987,4,0.887,55.76,0.998,7,0.533,2,0.938,2,0.241,0.41,0.33
8190,NO,too complex,392.48742,0.615,6.128,0.123,3,0.379,4,0.887,77.76,0.891,5,0.848,2,0.938,3,0.082,0.443,0.325
8191,NO,too complex,366.31942,0.777,0.059,0.49,5,0.055,8,0.191,149.82,0.235,5,0.848,2,0.938,1,0.64,0.385,0.466
8192,NO,too complex,288.25217,0.976,1.815,0.934,4,0.147,6,0.525,107.22,0.612,0,0.395,2,0.938,1,0.64,0.564,0.551
8193,NO,too complex,335.70746,0.937,4.921,0.504,1,0.987,1,0.233,20.23,0.619,3,0.993,0,0.472,2,0.241,0.544,0.573
8194,NO,too complex,514.52109,0.146,4.199,0.803,0,0.592,10,0.062,123.66,0.445,8,0.4,1,0.827,4,0.027,0.253,0.216
8195,NO,too complex,322.30991,0.98,0.83,0.728,1,0.987,7,0.332,91.29,0.774,4,0.97,1,0.827,1,0.64,0.743,0.821
8196,NO,too complex,390.51305,0.628,3.72,0.926,1,0.987,5,0.726,72.83,0.926,5,0.848,0,0.472,2,0.241,0.663,0.572
